	Alaska	Arkansas	Bangladesh	Brazil	California	Colorado	Connecticut	Florida	Georgia	Germany	Hawaii	India	Iowa	Louisiana	Maryland	Massachusetts	Mexico	Mississippi	Missouri	Montana	New_Mexico	Nigeria	North_Carolina	Ohio	Oklahoma	Peru	Philippines	South_Carolina	Tennessee	Texas	Utah	West_Virginia	Yemen
Louisiana	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Maryland	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Massachusetts	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Mexico	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Mississippi	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Missouri	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Montana	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
New_Mexico	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Nigeria	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
North_Carolina	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Ohio	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Oklahoma	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Peru	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Philippines	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
South_Carolina	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Tennessee	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Texas	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Utah	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
West_Virginia	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
Yemen	-1.65918886	0.01420601	1.44778027	1.43207183	-0.16189313	-0.68177592	-1.11425384	-0.11475778	0.36214396	0.87473565	-1.16194149	2.81156203	-0.45406417	-0.53448517	-0.31862262	-0.73726746	1.30289470	-0.27406726	-0.28843717	-1.42798200	-1.21525175	1.50135302	0.15732133	-0.29579691	-0.39494363	0.80477858	1.39362244	-0.35096596	-0.08585771	0.41294237	-1.21525175	-0.64823361	0.61962598
