	Alaska	Arkansas	Bangladesh	Brazil	California	Colorado	Connecticut	Florida	Georgia	Germany	Hawaii	India	Iowa	Louisiana	Maryland	Massachusetts	Mexico	Mississippi	Missouri	Montana	New_Mexico	Nigeria	North_Carolina	Ohio	Oklahoma	Peru	Philippines	South_Carolina	Tennessee	Texas	Utah	West_Virginia	Yemen
Maryland	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Massachusetts	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Mexico	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Mississippi	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Missouri	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Montana	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
New_Mexico	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Nigeria	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
North_Carolina	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Ohio	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Oklahoma	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Peru	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Philippines	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
South_Carolina	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Tennessee	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Texas	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Utah	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
West_Virginia	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
Yemen	1.13127279	0.51590529	-0.70738417	-1.65609010	0.28219405	0.55759724	0.92472549	-0.59414627	-0.00903561	0.02351707	-2.13782266	-0.49076817	1.11856573	-0.04250539	0.81449163	0.96900758	-1.04917886	0.14548034	0.98340895	0.78102185	0.47269694	-1.31429541	0.45048885	0.90959027	0.61751407	-2.61955521	-1.79602797	0.25608095	0.42785771	0.30774555	1.02559440	0.67455376	-0.97250072
