	Argentina	Arizona	Belgium	Brazil	British_Virgin_Islands	California	Colombia	Colorado	Connecticut	District_of_Columbia	Florida	Georgia	Idaho	Illinois	Indiana	Israel	Louisiana	Massachusetts	Mexico	Mississippi	Nebraska	Nevada	New_Mexico	New_York	North_Dakota	Ohio	South_Dakota	Spain	Texas	Utah	Virginia	Wisconsin	Wyoming
Illinois	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Indiana	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Israel	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Louisiana	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Massachusetts	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Mexico	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Mississippi	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Nebraska	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Nevada	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
New_Mexico	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
New_York	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
North_Dakota	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Ohio	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
South_Dakota	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Spain	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Texas	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Utah	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Virginia	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Wisconsin	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
Wyoming	0.50083145	0.92524323	-1.01780868	1.14516519	0.98392160	0.73080412	1.24224057	0.89484761	-0.37347494	1.01226791	1.17014338	-1.33480602	-0.65493874	0.27085879	0.62105166	0.41380678	0.69527057	-2.91498799	1.21866311	-0.46049962	0.05093684	-1.52924513	-0.55397627	-0.21559947	0.21936766	-0.14350228	0.45806948	0.16568477	-0.01060500	-1.16637519	-2.04068159	0.58223760	-0.88491140
