	Argentina	Arizona	Belgium	Brazil	British_Virgin_Islands	California	Colombia	Colorado	Connecticut	District_of_Columbia	Florida	Georgia	Idaho	Illinois	Indiana	Israel	Louisiana	Massachusetts	Mexico	Mississippi	Nebraska	Nevada	New_Mexico	New_York	North_Dakota	Ohio	South_Dakota	Spain	Texas	Utah	Virginia	Wisconsin	Wyoming
Illinois	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Indiana	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Israel	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Louisiana	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Massachusetts	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Mexico	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Mississippi	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Nebraska	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
Nevada	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
New_Mexico	1.49364667	-0.36530414	0.53566985	1.76272995	-3.47198423	0.29187890	1.51948926	-0.18784943	-0.58692382	0.00238232	0.33537363	0.77544066	-0.47734601	-0.15689785	0.11740959	-0.23905494	-0.05193505	-0.23905494	1.64353013	0.18836882	-0.51077626	-0.87642040	-0.68012090	0.07682864	-1.54861063	0.16831751	-0.63092820	1.51379203	0.82231552	-0.68012090	0.20750141	0.12507320	-0.87642040
